매수일,매수가(시가),종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2025-10-01,6000.0,글로벌텍스프리,204620,KR,5.0,1,smic|star|yig,2023-04-07|2025-02-21|2025-03-27,3800.0|5830.0|7080.0,2025-11-03,5650.0,33,-6.4,s_rebalance_exit
2025-10-01,95900.0,케이아이엔엑스,093320,KR,5.0,1,star|yig,2025-02-20|2023-11-02,151400.0|148000.0,2025-11-03,93000.0,33,-3.6,s_rebalance_exit
2025-10-01,4940.0,삼영,003720,KR,5.0,1,ewha|kuvic|star,2023-09-23|2024-10-07|2024-11-22,7820.0|7900.0,2025-11-03,4920.0,33,-1.0,s_rebalance_exit
2025-10-01,41500.0,동진쎄미켐,005290,KR,5.0,1,kuvic|smic,2023-11-30|2024-04-12,62950.0|85300.0,2025-11-03,42550.0,33,1.92,s_rebalance_exit
2025-10-01,73300.0,코스메카코리아,241710,KR,5.0,1,ewha|star,2024-02-12|2024-10-05,62800.0|116600.0,2025-11-03,67900.0,33,-7.92,s_rebalance_exit
2025-10-01,45800.0,한화엔진,082740,KR,5.0,1,smic|star,2024-03-11|2024-11-29,12430.0|24352.0,2025-11-03,49650.0,33,7.76,s_rebalance_exit
2025-10-01,46900.0,비에이치아이,083650,KR,5.0,1,ewha|kuvic|star|voera,2025-07-24|2024-05-31|2024-11-14|2025-07-30,61600.0|15150.0|16190.0|49000.0,2025-11-03,50700.0,33,7.45,s_rebalance_exit
2025-10-01,215500.0,현대차,005380,KR,5.0,1,smic,2024-04-12,314900.0,2025-11-03,297500.0,33,37.22,s_rebalance_exit
2025-10-01,5990.0,코리아에프티,123410,KR,5.0,1,kuvic|star,2025-04-10|2024-05-09,8450.0|10070.0,2025-11-03,5990.0,33,-0.6,s_rebalance_exit
2025-10-01,9210.0,에이엘티,172670,KR,5.0,1,kuvic,2024-05-14,31300.0,2025-11-03,11390.0,33,22.93,s_rebalance_exit
2025-10-01,303.99,LEU,LEU,US,5.0,1,smic|star,2024-05-17|2025-05-29,255.98,2025-11-03,350.73,33,14.68,s_rebalance_exit
2025-10-01,22200.0,지노믹트리,228760,KR,5.0,1,star,2024-07-20,29200.0,2025-11-03,21400.0,33,-4.18,s_rebalance_exit
2025-10-01,30400.0,동성화인텍,033500,KR,5.0,1,ewha|smic|voera,2024-07-26|2024-11-29|2025-01-24,19730.0|20600.0|29730.0,2025-11-03,31750.0,33,3.82,s_rebalance_exit
2025-10-01,15480.0,디아이티,110990,KR,5.0,1,ewha,2024-07-27,28500.0,2025-11-03,15280.0,33,-1.88,s_rebalance_exit
2025-10-01,5850.0,피엔에이치테크,239890,KR,5.0,1,star,2024-08-03,19590.0,2025-11-03,5500.0,33,-6.55,s_rebalance_exit
2025-10-01,88400.0,더존비즈온,012510,KR,5.0,1,kuvic|star,2024-08-16|2025-02-20,75900.0|102100.0,2025-11-03,90000.0,33,1.2,s_rebalance_exit
2025-10-01,33000.0,피에스케이,319660,KR,5.0,1,yig,2024-09-13,28400.0,2025-11-03,37500.0,33,12.96,s_rebalance_exit
2025-10-01,70200.0,쎄트렉아이,099320,KR,5.0,1,ewha|star,2024-11-07|2025-02-21,71400.0|76400.0,2025-11-03,62700.0,33,-11.22,s_rebalance_exit
2025-10-01,98000.0,와이지엔터테인먼트,122870,KR,5.0,1,star,2024-12-05,62900.0,2025-11-03,95100.0,33,-3.54,s_rebalance_exit
2025-10-01,40700.0,시프트업,462870,KR,5.0,1,star,2025-01-02,89100.0,2025-11-03,38750.0,33,-5.36,s_rebalance_exit
2025-10-01,7520.0,오스테오닉,226400,KR,5.0,1,yig,2025-02-07,12560.0,2025-11-03,7150.0,33,-5.49,s_rebalance_exit
2025-10-01,69500.0,넥스트바이오메디컬,389650,KR,5.0,1,star|yig,2025-02-20|2025-05-15,70400.0,2025-11-03,61000.0,33,-12.76,s_rebalance_exit
2025-10-01,29800.0,일동제약,249420,KR,5.0,1,star,2025-04-10,16683.64,2025-11-03,24950.0,33,-16.78,s_rebalance_exit
2025-10-01,1100000.0,한화에어로스페이스,012450,KR,5.0,1,smic,2025-04-12,1205000.0,2025-11-03,987000.0,33,-10.81,s_rebalance_exit
2025-10-01,70.01,DOCS,DOCS,US,5.0,1,smic,2025-05-16,75.4,2025-11-03,66.44,33,-5.67,s_rebalance_exit
2025-10-01,9290.0,현대무벡스,319400,KR,5.0,1,star,2025-08-22,6400.0,2025-11-03,10130.0,33,8.39,s_rebalance_exit
2025-10-01,21078.0,씨어스,458870,KR,5.0,1,star,2025-08-22,54600.0,2025-11-03,26447.0,33,24.72,s_rebalance_exit
2025-10-01,365000.0,한미약품,128940,KR,5.0,1,ewha|star|yig,2025-01-24|2025-04-10|2025-08-01,360500.0|406000.0|516900.0,2025-11-03,422500.0,33,15.06,s_rebalance_trim
2025-10-01,759.6031,LLY,LLY,US,5.0,1,smic|yig,2023-11-17|2024-09-28,745.2|1390.0,2025-11-03,862.3332,33,12.84,s_rebalance_trim
2025-10-01,177900.0,티씨케이,064760,KR,5.0,1,ewha|kuvic|star|yig,2024-07-26|2024-08-16|2025-06-27|2025-09-24,166600.0|168100.0|146700.0|206400.0,2025-11-03,166000.0,33,-7.25,s_rebalance_trim
2025-10-01,8800.0,팅크웨어,084730,KR,5.0,1,yig,2025-03-14,14639.07,2025-11-03,8350.0,33,-5.68,s_rebalance_trim
2025-10-01,48600.0,토모큐브,475960,KR,5.0,1,smic,2025-05-02,64550.0,2025-11-03,43850.0,33,-10.31,s_rebalance_trim
2025-10-01,18.4,CLBT,CLBT,US,5.0,1,smic,2025-05-16,29.7,2025-11-03,17.0,33,-8.16,s_rebalance_trim
2025-10-01,51051.0,디앤디파마텍,347850,KR,5.0,1,kuvic,2025-08-13,,2025-11-03,68819.0,33,34.0,s_rebalance_trim
2025-09-01,18320.0,비에이치,090460,KR,5.0,1,ewha|smic|star,2023-11-29|2025-08-22|2023-07-21,31000.0|21500.0|38900.0,2025-10-01,17170.0,30,-6.84,s_rebalance_exit
2025-09-01,14206.0,비츠로셀,082920,KR,5.0,1,smic|star|yig,2019-11-02|2023-10-05|2025-05-15,16829.0|25700.0|37550.0,2025-10-01,14862.0,30,3.99,s_rebalance_exit
2025-09-01,254000.0,파크시스템스,140860,KR,5.0,1,ewha|smic|star|yig,2020-04-18|2024-01-20|2025-02-06|2025-03-14,55993.0|254300.0|303000.0|283500.0,2025-10-01,259000.0,30,1.36,s_rebalance_exit
2025-09-01,20100.0,노바렉스,194700,KR,5.0,1,smic|yig,2020-04-18|2024-05-25,35545.0|13630.0,2025-10-01,21000.0,30,3.85,s_rebalance_exit
2025-09-01,65300.0,펌텍코리아,251970,KR,5.0,1,kuvic|smic|star,2020-04-18|2025-01-16|2023-10-12,20224.0|68500.0|47000.0,2025-10-01,60000.0,30,-8.67,s_rebalance_exit
2025-09-01,27500.0,프로텍,053610,KR,5.0,1,ewha|yig,2020-08-22|2024-03-15,31700.0|95600.0,2025-10-01,30650.0,30,10.79,s_rebalance_exit
2025-09-01,41700.0,씨에스윈드,112610,KR,5.0,1,ewha|kuvic|smic|star|voera|yig,2023-05-27|2021-05-14|2024-11-05|2025-08-22|2024-10-08|2024-10-11,103200.0|90900.0|73853.78|51700.0|96684.0|134400.0,2025-10-01,41950.0,30,-0.0,s_rebalance_exit
2025-09-01,46350.0,덕산네오룩스,213420,KR,5.0,1,ewha|star|yig,2024-04-05|2025-01-02|2024-06-02,53200.0|48200.0|58500.0,2025-10-01,47100.0,30,1.01,s_rebalance_exit
2025-09-01,45900.0,스튜디오드래곤,253450,KR,5.0,1,ewha|star|voera,2020-09-04|2021-08-21|2025-02-20,116000.0|65700.0,2025-10-01,44850.0,30,-2.87,s_rebalance_exit
2025-09-01,46200.0,인텔리안테크,189300,KR,5.0,1,ewha|kuvic|smic|star|voera,2023-10-07|2021-12-04|2023-09-20|2023-11-17|2025-08-22,113710.0|122000.0|293000.0|96600.0|71700.0,2025-10-01,46900.0,30,0.91,s_rebalance_exit
2025-09-01,53400.0,티앤엘,340570,KR,5.0,1,ewha|kuvic|star|voera,2025-02-20|2023-05-03|2023-11-20|2024-08-23,114600.0|105000.0|59100.0|113900.0,2025-10-01,49500.0,30,-7.86,s_rebalance_exit
2025-09-01,26150.0,하나머티리얼즈,166090,KR,5.0,1,smic|star,2020-11-28|2024-03-11,40400.0|66600.0,2025-10-01,41100.0,30,56.23,s_rebalance_exit
2025-09-01,158800.0,삼성전기,009150,KR,5.0,1,ewha|star,2024-08-16|2025-04-04,207500.0|187900.0,2025-10-01,195800.0,30,22.56,s_rebalance_exit
2025-09-01,49800.0,데브시스터즈,194480,KR,5.0,1,smic|star,2024-05-03|2024-06-06,87700.0|80500.0,2025-10-01,49000.0,30,-2.2,s_rebalance_exit
2025-09-01,45474.0,비나텍,126340,KR,5.0,1,ewha|star,2024-06-01|2022-10-31,80200.0|65400.0,2025-10-01,50818.0,30,11.08,s_rebalance_exit
2025-09-01,320000.0,현대모비스,012330,KR,5.0,1,ewha|smic,2021-08-21|2024-11-01,356000.0|386100.0,2025-10-01,298500.0,30,-7.28,s_rebalance_exit
2025-09-01,77700.0,SOOP,067160,KR,5.0,1,ewha|smic|voera,2021-09-15|2022-02-12|2024-10-11,185200.0|173000.0|182500.0,2025-10-01,74700.0,30,-4.44,s_rebalance_exit
2025-09-01,92500.0,에스티팜,237690,KR,5.0,1,ewha|smic|star|yig,2024-04-13|2024-07-20|2025-08-22|2024-11-07,114301.0|128500.0|133700.0|160000.0,2025-10-01,90000.0,30,-3.29,s_rebalance_exit
2025-09-01,75300.0,JYP Ent.,035900,KR,5.0,1,ewha|smic|star,2024-11-30|2022-08-13|2025-01-16,116604.0|75100.0|114500.0,2025-10-01,75100.0,30,-0.86,s_rebalance_exit
2025-09-01,4805.0,애니플러스,310200,KR,5.0,1,kuvic|smic|star,2025-05-30|2023-09-20|2025-08-22,7680.0|6300.0|9120.0,2025-10-01,3965.0,30,-17.98,s_rebalance_exit
2025-09-01,47650.0,HK이노엔,195940,KR,5.0,1,ewha|kuvic|star,2024-10-04|2023-09-25|2023-11-20,69200.0|63900.0|45000.0,2025-10-01,44600.0,30,-6.96,s_rebalance_exit
2025-09-01,77500.0,경동나비엔,009450,KR,5.0,1,kuvic|star|yig,2022-08-03|2024-10-07|2025-04-04,80300.0|146700.0|98800.0,2025-10-01,72600.0,30,-6.88,s_rebalance_exit
2025-09-01,108700.0,오리온,271560,KR,5.0,1,ewha|smic|voera,2022-08-13|2024-05-30|2024-11-08,161500.0|116200.0|141900.0,2025-10-01,104600.0,30,-4.35,s_rebalance_exit
2025-09-01,136100.0,대웅제약,069620,KR,5.0,1,ewha,2025-01-24,,2025-10-01,135100.0,30,-1.33,s_rebalance_exit
2025-09-01,52400.0,클래시스,214150,KR,5.0,1,ewha|star,2022-10-06|2025-02-20,47700.0|71100.0,2025-10-01,50500.0,30,-4.2,s_rebalance_exit
2025-09-01,14630.0,KT나스미디어,089600,KR,5.0,1,smic|yig,2022-10-08|2025-05-08,45500.0|21550.0,2025-10-01,14300.0,30,-2.84,s_rebalance_exit
2025-09-01,64700.0,이수페타시스,007660,KR,5.0,1,ewha|smic|star,2022-11-05|2025-05-31|2024-09-26,7600.0|57350.0|51600.0,2025-10-01,71900.0,30,10.46,s_rebalance_exit
2025-09-01,283500.0,POSCO홀딩스,005490,KR,5.0,1,smic|voera,2022-12-02|2024-03-15,365000.0|572000.0,2025-10-01,277000.0,30,-2.88,s_rebalance_exit
2025-09-01,62000.0,SNT에너지,100840,KR,5.0,1,smic|star|yig,2022-12-02|2023-05-24|2025-04-11,12884.09|11505.28|47000.0,2025-10-01,54200.0,30,-13.1,s_rebalance_exit
2025-09-01,160322.0,셀트리온,068270,KR,5.0,1,ewha|kuvic|smic,2022-12-03|2024-06-27|2024-10-04,222000.0|275200.0|235600.0,2025-10-01,166804.0,30,3.42,s_rebalance_exit
2025-09-01,315500.0,휴젤,145020,KR,5.0,1,kuvic|star|voera|yig,2023-01-02|2024-09-26|2024-10-04|2024-11-11,387000.0|317500.0|318000.0|443520.0,2025-10-01,298500.0,30,-5.96,s_rebalance_exit
2025-09-01,21000.0,파라다이스,034230,KR,5.0,1,star|voera,2023-01-18|2024-05-17,27700.0|25300.0,2025-10-01,21150.0,30,0.11,s_rebalance_exit
2025-09-01,680000.0,파마리서치,214450,KR,5.0,1,ewha|kuvic|smic|star|voera|yig,2025-08-22|2023-04-07|2024-09-14|2024-09-26|2024-11-11|2025-05-17,962000.0|111300.0|245000.0|250000.0|250000.0,2025-10-01,600000.0,30,-12.29,s_rebalance_exit
2025-09-01,21400.0,월덱스,101160,KR,5.0,1,ewha|smic,2023-02-11|2025-05-29,31050.0|26250.0,2025-10-01,23400.0,30,8.69,s_rebalance_exit
2025-09-01,113900.0,유한양행,000100,KR,5.0,1,ewha,2025-08-23,162300.0,2025-10-01,119700.0,30,4.46,s_rebalance_exit
2025-09-01,6730.0,JTC,950170,KR,5.0,1,smic|yig,2023-04-07|2025-07-18,7100.0|9270.0,2025-10-01,7040.0,30,3.98,s_rebalance_exit
2025-09-01,52900.0,에스앤에스텍,101490,KR,5.0,1,kuvic|smic|star,2025-06-05|2024-04-07|2025-05-03,61300.0|89200.0|54700.0,2025-10-01,49600.0,30,-6.8,s_rebalance_exit
2025-09-01,36700.0,태웅,044490,KR,5.0,1,kuvic|smic,2023-05-05|2025-06-26,28600.0|48000.0,2025-10-01,31150.0,30,-15.63,s_rebalance_exit
2025-09-01,57600.0,SAMG엔터,419530,KR,5.0,1,kuvic|star,2025-03-27|2025-06-27,40700.0,2025-10-01,61800.0,30,6.65,s_rebalance_exit
2025-09-01,148900.0,리가켐바이오,141080,KR,5.0,1,kuvic|star,2023-07-03|2024-12-06,126800.0|165000.0,2025-10-01,142100.0,30,-5.14,s_rebalance_exit
2025-09-01,19120.0,서진시스템,178320,KR,5.0,1,ewha|kuvic|star,2023-08-14|2024-05-18|2024-08-23,46150.0|43600.0|38100.0,2025-10-01,21250.0,30,10.47,s_rebalance_exit
2025-09-01,36600.0,브이티,018290,KR,5.0,1,ewha|smic|yig,2023-11-02|2024-11-01|2025-02-21,22551.0|55700.0|53500.0,2025-10-01,30700.0,30,-16.62,s_rebalance_exit
2025-09-01,99300.0,SK바이오팜,326030,KR,5.0,1,kuvic|star,2024-09-26|2025-02-24,151000.0|204500.0,2025-10-01,103100.0,30,3.2,s_rebalance_exit
2025-09-01,11680.0,인카금융서비스,211050,KR,5.0,1,smic|star,2023-11-29|2024-10-11,4101.93|8100.0,2025-10-01,12200.0,30,3.83,s_rebalance_exit
2025-09-01,105200.0,코웨이,021240,KR,5.0,1,star,2025-08-07,140000.0,2025-10-01,98500.0,30,-6.93,s_rebalance_exit
2025-09-01,84000.0,CJ대한통운,000120,KR,5.0,1,kuvic|voera,2024-02-28|2024-05-17,179500.0,2025-10-01,84600.0,30,0.11,s_rebalance_exit
2025-09-01,19380.0,네오팜,092730,KR,5.0,1,star,2024-03-11,36450.0,2025-10-01,17730.0,30,-9.06,s_rebalance_exit
2025-09-01,15850.0,디와이피엔에프,104460,KR,5.0,1,star,2024-03-11,37100.0,2025-10-01,14210.0,30,-10.88,s_rebalance_exit
2025-09-01,16330.0,헥토파이낸셜,234340,KR,5.0,1,star,2024-03-11,38580.0,2025-10-01,18440.0,30,12.24,s_rebalance_exit
2025-09-01,14880.0,네패스아크,330860,KR,5.0,1,star,2024-03-11,,2025-10-01,17080.0,30,14.1,s_rebalance_exit
2025-09-01,5840.0,크라우드웍스,355390,KR,5.0,1,star,2024-03-11,64500.0,2025-10-01,5720.0,30,-2.64,s_rebalance_exit
2025-09-01,11670.0,오픈엣지테크놀로지,394280,KR,5.0,1,star,2024-03-11,31600.0,2025-10-01,12000.0,30,2.21,s_rebalance_exit
2025-09-01,11720.0,쏘카,403550,KR,5.0,1,star|yig,2024-03-11|2024-05-24,26300.0,2025-10-01,11900.0,30,0.93,s_rebalance_exit
2025-09-01,11340.0,레뷰코퍼레이션,443250,KR,5.0,1,star,2024-03-11,22200.0,2025-10-01,11150.0,30,-2.26,s_rebalance_exit
2025-09-01,212000.0,솔브레인,357780,KR,5.0,1,yig,2024-03-16,,2025-10-01,289500.0,30,35.74,s_rebalance_exit
2025-09-01,27800.0,SK아이이테크놀로지,361610,KR,5.0,1,voera,2024-03-16,88100.0,2025-10-01,26600.0,30,-4.89,s_rebalance_exit
2025-08-01,126.565,ALAB,ALAB,US,5.0,1,star,2024-03-21,168.37,2025-10-01,191.79,61,50.63,s_rebalance_exit
2025-09-01,62400.0,세방전지,004490,KR,5.0,1,star,2024-03-28,106000.0,2025-10-01,63800.0,30,1.63,s_rebalance_exit
2025-09-01,6510.0,지오엘리먼트,311320,KR,5.0,1,star,2024-03-28,17480.0,2025-10-01,7110.0,30,8.56,s_rebalance_exit
2025-09-01,23500.0,에이프릴바이오,397030,KR,5.0,1,star,2024-03-28,26750.0,2025-10-01,31000.0,30,31.12,s_rebalance_exit
2025-09-01,4965.0,뉴프렉스,085670,KR,5.0,1,kuvic,2024-04-05,11469.0,2025-10-01,5130.0,30,2.7,s_rebalance_exit
2025-09-01,11610.0,AP위성,211270,KR,5.0,1,ewha,2024-04-05,25880.0,2025-10-01,12320.0,30,5.48,s_rebalance_exit
2025-09-01,12500.0,비올,335890,KR,5.0,1,ewha|star,2024-04-05|2024-08-01,14200.0|14300.0,2025-10-01,14000.0,30,11.33,s_rebalance_exit
2025-09-01,90200.0,한전기술,052690,KR,5.0,1,smic,2024-04-12,95000.0,2025-10-01,83700.0,30,-7.76,s_rebalance_exit
2025-09-01,112600.0,한화오션,042660,KR,5.0,1,smic,2024-04-13,54500.0,2025-10-01,110200.0,30,-2.72,s_rebalance_exit
2025-09-01,29700.0,율촌화학,008730,KR,5.0,1,smic|star,2024-05-02|2025-08-22,69000.0|47550.0,2025-10-01,29800.0,30,-0.26,s_rebalance_exit
2025-09-01,15970.0,롯데관광개발,032350,KR,5.0,1,smic|yig,2024-05-03|2024-11-29,19220.0|16780.0,2025-10-01,17140.0,30,6.68,s_rebalance_exit
2025-09-01,452000.0,알테오젠,196170,KR,5.0,1,kuvic|smic,2024-05-03|2024-08-15,242200.0,2025-10-01,468000.0,30,2.92,s_rebalance_exit
2025-09-01,257500.0,SK가스,018670,KR,5.0,1,kuvic|yig,2024-05-04|2025-02-25,320000.0,2025-10-01,232500.0,30,-10.25,s_rebalance_exit
2025-09-01,13680.0,동인기연,111380,KR,5.0,1,yig,2024-05-04,37000.0,2025-10-01,13690.0,30,-0.53,s_rebalance_exit
2025-09-01,5600.0,케이에스피,073010,KR,5.0,1,star,2024-05-07,5430.0,2025-10-01,6060.0,30,7.57,s_rebalance_exit
2025-09-01,11150.0,파인엠텍,441270,KR,5.0,1,star,2024-05-09,11170.0,2025-10-01,11320.0,30,0.92,s_rebalance_exit
2025-09-01,51900.0,하나투어,039130,KR,5.0,1,kuvic|star,2024-05-13|2024-12-05,87800.0|96700.0,2025-10-01,50500.0,30,-3.28,s_rebalance_exit
2025-09-01,20000.0,뷰노,338220,KR,5.0,1,kuvic|star,2024-05-13|2024-08-16,49510.0,2025-10-01,23600.0,30,17.29,s_rebalance_exit
2025-08-01,155.05,PLTR,PLTR,US,5.0,1,smic,2024-05-17,40.89,2025-10-01,181.32,61,16.24,s_rebalance_exit
2025-09-01,50000.0,디어유,376300,KR,5.0,1,voera,2024-05-25,34500.0,2025-10-01,43700.0,30,-13.12,s_rebalance_exit
2025-09-01,5760.0,넥센,005720,KR,5.0,1,smic,2024-05-30,6080.0,2025-10-01,5590.0,30,-3.53,s_rebalance_exit
2025-09-01,5340.0,KG스틸,016380,KR,5.0,1,smic,2024-05-30,9600.0,2025-10-01,5310.0,30,-1.16,s_rebalance_exit
2025-09-01,21900.0,케이씨,029460,KR,5.0,1,smic,2024-05-30,28100.0,2025-10-01,26350.0,30,19.6,s_rebalance_exit
2025-09-01,8110.0,디케이티,290550,KR,5.0,1,ewha|star,2024-06-05|2024-08-24,19640.0|17700.0,2025-10-01,8330.0,30,2.1,s_rebalance_exit
2025-08-01,186.34,FSLR,FSLR,US,5.0,1,kuvic,2024-06-28,330.0,2025-10-01,221.78,61,18.31,s_rebalance_exit
2025-09-01,496000.0,LIG디펜스앤에어로스페이스,079550,KR,5.0,1,star|voera,2024-07-04|2025-02-26,267000.0|350000.0,2025-10-01,517000.0,30,3.61,s_rebalance_exit
2025-09-01,17840.0,에스티아이,039440,KR,5.0,1,ewha|star,2024-07-24|2025-01-02,41450.0|22000.0,2025-10-01,23100.0,30,28.71,s_rebalance_exit
2025-09-01,46550.0,리노공업,058470,KR,5.0,1,voera|yig,2024-07-30|2024-09-13,48195.1,2025-10-01,51900.0,30,10.83,s_rebalance_exit
2025-09-01,64600.0,한국공항,005430,KR,5.0,1,star,2024-08-16,94400.0,2025-10-01,68300.0,30,5.09,s_rebalance_exit
2025-09-01,77800.0,지역난방공사,071320,KR,5.0,1,star,2024-08-16,67600.0,2025-10-01,90100.0,30,15.12,s_rebalance_exit
2025-09-01,11900.0,하이텍팜,106190,KR,5.0,1,star,2024-08-16,36730.0,2025-10-01,13390.0,30,11.85,s_rebalance_exit
2025-09-01,5380.0,젝시믹스,337930,KR,5.0,1,kuvic|star,2024-08-16|2024-08-18,16700.0|16010.0,2025-10-01,5100.0,30,-5.77,s_rebalance_exit
2025-09-01,53800.0,KT,030200,KR,5.0,1,star,2024-08-18,49600.0,2025-10-01,50700.0,30,-6.33,s_rebalance_exit
2025-09-01,19560.0,IPARK현대산업개발,294870,KR,5.0,1,smic|star,2024-08-19|2024-10-12,31200.0|35600.0,2025-10-01,20050.0,30,1.89,s_rebalance_exit
2025-09-01,31850.0,슈프리마,236200,KR,5.0,1,ewha,2024-08-23,38810.0,2025-10-01,34400.0,30,7.36,s_rebalance_exit
2025-09-01,32950.0,피에스케이홀딩스,031980,KR,5.0,1,star,2024-09-11,89300.0,2025-10-01,45950.0,30,38.62,s_rebalance_exit
2025-09-01,33550.0,한국카본,017960,KR,5.0,1,ewha|star,2024-09-26|2024-10-11,18100.0,2025-10-01,32750.0,30,-2.97,s_rebalance_exit
2025-09-01,15590.0,대한전선,001440,KR,5.0,1,ewha,2024-10-04,18230.0,2025-10-01,15700.0,30,0.1,s_rebalance_exit
2025-09-01,329500.0,크래프톤,259960,KR,5.0,1,smic|voera|yig,2024-10-04|2024-10-11|2025-05-15,436500.0|600500.0|478000.0,2025-10-01,295000.0,30,-11.01,s_rebalance_exit
2025-09-01,16820.0,토비스,051360,KR,5.0,1,kuvic|star,2024-10-10|2025-08-22,31400.0|30200.0,2025-10-01,16500.0,30,-2.49,s_rebalance_exit
2025-09-01,36250.0,한국전력,015760,KR,5.0,1,smic|star,2024-11-01|2025-06-05,37630.0|40900.0,2025-10-01,36050.0,30,-1.15,s_rebalance_exit
2025-09-01,3870.0,에스트래픽,234300,KR,5.0,1,smic,2024-11-02,6900.0,2025-10-01,3895.0,30,0.04,s_rebalance_exit
2025-09-01,1584000.0,삼양식품,003230,KR,5.0,1,star|yig,2024-11-07|2024-11-14,909000.0|784000.0,2025-10-01,1543000.0,30,-3.17,s_rebalance_exit
2025-09-01,23650.0,대한항공,003490,KR,5.0,1,kuvic,2024-11-11,24500.0,2025-10-01,22750.0,30,-4.38,s_rebalance_exit
